split,strategy,variant,family,params_id,params_json,cumulative_pnl_points,cumulative_pnl_hkd,sharpe_ratio,max_drawdown_points,num_trades,trades_per_day,win_rate,avg_pnl_per_trade,profit_factor,avg_holding_bars,score
train,ORB_FILTERED_HYBRID_BASIC,ORB_FILTERED_HYBRID_BASIC,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_basic_001,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",2739.0,136950.0,1.3512992957881953,-584.0,279,0.5740740740740741,0.4946236559139785,9.817204301075268,1.282225656877898,70.15412186379929,1.3823371914891514
train,ORB_FILTERED_HYBRID_BASIC,ORB_FILTERED_HYBRID_BASIC,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_basic_002,"{""buffer_points"": 10, ""er_threshold"": 0.45, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",152.0,7600.0,0.16437669460989976,-840.0,54,0.1111111111111111,0.46296296296296297,2.814814814814815,1.0755842864246643,66.88888888888889,0.19549498843828805
train,ORB_FILTERED_HYBRID_CONFIRM,ORB_FILTERED_HYBRID_CONFIRM,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_confirm_001,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",2634.0,131700.0,1.324676019020112,-548.0,273,0.5617283950617284,0.4835164835164835,9.648351648351648,1.2758404021363494,70.83882783882784,1.3662040207887671
train,ORB_FILTERED_HYBRID_CONFIRM,ORB_FILTERED_HYBRID_CONFIRM,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_confirm_002,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_volume_filter"": true, ""use_vwap"": true, ""volume_multiplier"": 1.0, ""volume_window"": 30, ""z_entry"": 2.5, ""z_exit"": 0.25}",2473.0,123650.0,1.209912946610354,-761.0,246,0.5061728395061729,0.491869918699187,10.052845528455284,1.285466928315826,68.54471544715447,1.2144864688127672
train,ORB_FILTERED_HYBRID_CONFIRM,ORB_FILTERED_HYBRID_CONFIRM,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_confirm_003,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_two_bar_confirmation"": true, ""use_volume_filter"": true, ""use_vwap"": true, ""volume_multiplier"": 1.0, ""volume_window"": 30, ""z_entry"": 2.5, ""z_exit"": 0.25}",2429.0,121450.0,1.2066637425904996,-760.0,240,0.49382716049382713,0.4875,10.120833333333334,1.2858655996233965,68.67083333333333,1.214673352372892
train,ORB_FILTERED_HYBRID_STRICT_TREND,ORB_FILTERED_HYBRID_STRICT_TREND,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_strict_trend_001,"{""buffer_points"": 10, ""er_margin"": 0.0, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",2739.0,136950.0,1.3512992957881953,-584.0,279,0.5740740740740741,0.4946236559139785,9.817204301075268,1.282225656877898,70.15412186379929,1.3823371914891514
train,ORB_FILTERED_HYBRID_STRICT_TREND,ORB_FILTERED_HYBRID_STRICT_TREND,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_strict_trend_002,"{""buffer_points"": 10, ""er_margin"": 0.05, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-78.0,-3900.0,-0.058393281403243284,-883.0,136,0.27983539094650206,0.4411764705882353,-0.5735294117647058,0.9847864248098304,73.53676470588235,-0.10290552293741123
train,ORB_ONLY_CONFIRM,ORB_ONLY_CONFIRM,B_ORB_ONLY_IMPROVED,orb_only_confirm_001,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",266.0,13300.0,0.08900798223658506,-2019.0,448,0.9218106995884774,0.43526785714285715,0.59375,1.0123720930232558,97.41741071428571,-0.39310166940472036
train,ORB_ONLY_CONFIRM,ORB_ONLY_CONFIRM,B_ORB_ONLY_IMPROVED,orb_only_confirm_002,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",1796.0,89800.0,0.5200098927218385,-1792.0,448,0.9218106995884774,0.4017857142857143,4.008928571428571,1.0793111062044602,122.12276785714286,0.11138499437583421
train,ORB_ONLY_CONFIRM,ORB_ONLY_CONFIRM,B_ORB_ONLY_IMPROVED,orb_only_confirm_003,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",2982.0,149100.0,0.8879725984926062,-1425.0,448,0.9218106995884774,0.5178571428571429,6.65625,1.1328877005347593,133.98660714285714,0.5844918487291766
train,ORB_ONLY_CONFIRM,ORB_ONLY_CONFIRM,B_ORB_ONLY_IMPROVED,orb_only_confirm_004,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",4722.0,236100.0,1.2279432246539466,-1427.0,448,0.9218106995884774,0.484375,10.540178571428571,1.1984450514814036,162.109375,0.9403518126271782
train,ORB_ONLY_VOLUME,ORB_ONLY_VOLUME,B_ORB_ONLY_IMPROVED,orb_only_volume_001,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_volume_filter"": true, ""use_vwap"": true, ""volume_multiplier"": 1.0, ""volume_window"": 30, ""z_entry"": 2.0, ""z_exit"": 0.25}",4380.0,219000.0,1.125223425990086,-1264.0,453,0.9320987654320988,0.48344370860927155,9.668874172185431,1.1784695623828538,163.4150110375276,0.8708161252277746
train,ORB_ONLY_RANGE_FILTER,ORB_ONLY_RANGE_FILTER,B_ORB_ONLY_IMPROVED,orb_only_range_filter_001,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_or_width_points"": 222.0, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_or_width_filter"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",4578.0,228900.0,1.3368414881604358,-963.0,368,0.757201646090535,0.5,12.440217391304348,1.243058136448102,173.35326086956522,1.2175556107498275
train,ORB_ONLY_LOW_TURNOVER,ORB_ONLY_LOW_TURNOVER,B_ORB_ONLY_IMPROVED,orb_only_low_turnover_001,"{""buffer_points"": 20, ""cooldown_bars"": 30, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""no_reentry_after_stop"": true, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",4432.0,221600.0,1.1333309921454942,-1186.0,456,0.9382716049382716,0.48903508771929827,9.719298245614034,1.1788466970663007,164.5328947368421,0.8969747651775015
train,STRICT_MR_ONLY,STRICT_MR_ONLY,C_STRICT_MR,strict_mr_only_001,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""low_rv_quantile"": 0.5, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""strict_er_threshold"": 0.25, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-2459.0,-122950.0,-1.3936191644587872,-2722.0,363,0.7469135802469136,0.512396694214876,-6.774104683195592,0.7909546884298223,71.93112947658402,-2.0631088874130596
train,STRICT_MR_HYBRID,STRICT_MR_HYBRID,C_STRICT_MR,strict_mr_hybrid_001,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""low_rv_quantile"": 0.5, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""strict_er_threshold"": 0.25, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-1447.0,-72350.0,-0.5570873923877394,-2721.0,632,1.300411522633745,0.49050632911392406,-2.2895569620253164,0.9317452830188679,69.99683544303798,-1.3295039522914585
train,LOW_TURNOVER_HYBRID,LOW_TURNOVER_HYBRID,D_LOW_TURNOVER_HYBRID,low_turnover_hybrid_001,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-4910.0,-245500.0,-2.0791841983940125,-5833.0,472,0.9711934156378601,0.4915254237288136,-10.402542372881356,0.743012666178164,76.13347457627118,-3.5944793857589366
train,LOW_TURNOVER_HYBRID,LOW_TURNOVER_HYBRID,D_LOW_TURNOVER_HYBRID,low_turnover_hybrid_002,"{""buffer_points"": 10, ""cooldown_bars"": 30, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-5624.0,-281200.0,-2.012255657702079,-6761.0,775,1.5946502057613168,0.49290322580645163,-7.256774193548387,0.8036312849162012,69.8283870967742,-3.9002603879133573
train,LOW_TURNOVER_HYBRID,LOW_TURNOVER_HYBRID,D_LOW_TURNOVER_HYBRID,low_turnover_hybrid_003,"{""buffer_points"": 10, ""cooldown_bars"": 60, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-5704.0,-285200.0,-2.077291007912338,-6554.0,758,1.559670781893004,0.4947229551451187,-7.525065963060686,0.7948570401007014,68.78364116094987,-3.9069944433604133
train,LOW_TURNOVER_HYBRID,LOW_TURNOVER_HYBRID,D_LOW_TURNOVER_HYBRID,low_turnover_hybrid_004,"{""boundary_margin"": 0.05, ""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-7643.0,-382150.0,-2.6088747461236776,-8119.0,767,1.5781893004115226,0.47979139504563234,-9.964797913950456,0.7458771113179944,70.69491525423729,-4.84670279339706
train,LONG_OR_FLAT_FILTERED,LONG_OR_FLAT_FILTERED,E_DIRECTIONAL_LONG_FILTERS,long_or_flat_filtered_001,"{""buffer_points"": 10, ""close_on_extreme"": false, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_opening_return_points"": 0, ""min_std_threshold"": 5, ""opening_window"": 30, ""require_close_above_vwap"": true, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",1913.0,95650.0,0.42284449351932824,-2947.0,389,0.8004115226337448,0.493573264781491,4.917737789203085,1.0774838997124225,250.17223650385603,-0.24463741221100238
train,LONG_OR_FLAT_FILTERED,LONG_OR_FLAT_FILTERED,E_DIRECTIONAL_LONG_FILTERS,long_or_flat_filtered_002,"{""buffer_points"": 10, ""close_on_extreme"": false, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_opening_return_points"": 20, ""min_std_threshold"": 5, ""opening_window"": 30, ""require_close_above_vwap"": true, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",984.0,49200.0,0.22162953367595817,-3500.0,371,0.7633744855967078,0.5013477088948787,2.652291105121294,1.0406813295849182,242.6954177897574,-0.5840437553269893
train,LONG_OR_FLAT_FILTERED,LONG_OR_FLAT_FILTERED,E_DIRECTIONAL_LONG_FILTERS,long_or_flat_filtered_003,"{""buffer_points"": 0, ""close_on_extreme"": false, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_opening_return_points"": 0, ""min_std_threshold"": 5, ""opening_window"": 30, ""require_up_breakout"": true, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",286.0,14300.0,0.07544437092400413,-2949.0,308,0.6337448559670782,0.4707792207792208,0.9285714285714286,1.0150423394519539,225.66233766233765,-0.5664812582047769
train,LONG_OR_FLAT_FILTERED,LONG_OR_FLAT_FILTERED,E_DIRECTIONAL_LONG_FILTERS,long_or_flat_filtered_004,"{""buffer_points"": 10, ""close_on_extreme"": false, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_er"": 0.25, ""min_opening_return_points"": 20, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-1029.0,-51450.0,-0.3332298374481411,-2988.0,290,0.5967078189300411,0.43103448275862066,-3.5482758620689654,0.9307723358449946,188.61724137931034,-0.9967137082194029
train,LONG_OR_FLAT_FILTERED,LONG_OR_FLAT_FILTERED,E_DIRECTIONAL_LONG_FILTERS,long_or_flat_filtered_005,"{""buffer_points"": 10, ""close_on_extreme"": false, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""max_daily_loss"": 200, ""max_rv"": 0.0029592908805379154, ""max_trades"": 1, ""min_opening_return_points"": 0, ""min_std_threshold"": 5, ""opening_window"": 30, ""require_close_above_vwap"": true, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",2453.0,122650.0,0.5557759949726704,-3060.0,372,0.7654320987654321,0.5,6.594086021505376,1.1064716350536048,247.5,-0.12396412095528642
train,LONG_ONLY_ORB,LONG_ONLY_ORB,E_DIRECTIONAL_LONG_FILTERS,long_only_orb_001,"{""buffer_points"": 0, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",347.0,17350.0,0.10981454227666884,-2532.0,308,0.6337448559670782,0.4577922077922078,1.1266233766233766,1.0197980259028927,156.80519480519482,-0.4266721652393775
train,LONG_ONLY_ORB,LONG_ONLY_ORB,E_DIRECTIONAL_LONG_FILTERS,long_only_orb_002,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",801.0,40050.0,0.26020475824694206,-2210.0,291,0.5987654320987654,0.47079037800687284,2.752577319587629,1.0488742449203734,157.0,-0.17976803854765594
train,LONG_ONLY_ORB,LONG_ONLY_ORB,E_DIRECTIONAL_LONG_FILTERS,long_only_orb_003,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",2370.0,118500.0,0.825043750099141,-1836.0,261,0.5370370370370371,0.48659003831417624,9.080459770114942,1.1755295511776034,154.99233716475095,0.5256668786342825
train,LONG_ONLY_ORB,LONG_ONLY_ORB,E_DIRECTIONAL_LONG_FILTERS,long_only_orb_004,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_volume_filter"": true, ""use_vwap"": true, ""volume_multiplier"": 1.0, ""volume_window"": 30, ""z_entry"": 2.0, ""z_exit"": 0.25}",1090.0,54500.0,0.3575430329348079,-2208.0,287,0.5905349794238683,0.4738675958188153,3.797909407665505,1.0682188008511704,157.87456445993033,-0.07503601170836666
train,ORB_TO_CLOSE,ORB_TO_CLOSE,E_DIRECTIONAL_LONG_FILTERS,orb_to_close_001,"{""buffer_points"": 0, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""long_only"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",286.0,14300.0,0.07544437092400413,-2949.0,308,0.6337448559670782,0.4707792207792208,0.9285714285714286,1.0150423394519539,225.66233766233765,-0.5664812582047769
train,ORB_TO_CLOSE,ORB_TO_CLOSE,E_DIRECTIONAL_LONG_FILTERS,orb_to_close_002,"{""buffer_points"": 10, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""long_only"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",409.0,20450.0,0.11225565640203365,-2620.0,291,0.5987654320987654,0.47766323024054985,1.4054982817869415,1.023103428797379,225.70103092783506,-0.436659844423313
train,ORB_TO_CLOSE,ORB_TO_CLOSE,E_DIRECTIONAL_LONG_FILTERS,orb_to_close_003,"{""buffer_points"": 20, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""long_only"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",1414.0,70700.0,0.4179778148790072,-1870.0,261,0.5370370370370371,0.48659003831417624,5.417624521072797,1.0950652144681996,220.9808429118774,0.0899848592367978
train,ORB_TO_CLOSE,ORB_TO_CLOSE,E_DIRECTIONAL_LONG_FILTERS,orb_to_close_004,"{""buffer_points"": 10, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""long_only"": true, ""max_daily_loss"": 200, ""max_or_width_points"": 222.0, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 160, ""take_profit_points"": 9999, ""use_or_width_filter"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",2380.0,119000.0,0.735026024215002,-1617.0,237,0.4876543209876543,0.5021097046413502,10.042194092827005,1.1831050930912448,235.64556962025316,0.5046387172408996
