strategy,params_json,opening_window,buffer_points,rolling_window,z_entry,z_exit,use_vwap,min_std_threshold,er_window,er_threshold,rv_window,extreme_vol_quantile,extreme_action,stop_loss_points,take_profit_points,max_trades,max_daily_loss,forced_exit_time,cumulative_pnl_points,cumulative_pnl_hkd,avg_daily_pnl,std_daily_pnl,sharpe_ratio,sortino_ratio,annualized_pnl,max_drawdown_points,max_drawdown_duration_days,calmar_ratio,var_95,var_99,num_trades,trades_per_day,win_rate,avg_winner,avg_loser,avg_pnl_per_trade,profit_factor,avg_holding_bars,max_single_trade_loss,max_consecutive_wins,max_consecutive_losses
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,120,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-13277.0,-663850.0,-27.318930041152264,101.66242466795823,-4.265829496551908,-5.579927228710552,-6884.37037037037,-13834.0,485,-0.49764134526314663,-200.0,-244.45,1228,2.5267489711934155,0.40553745928338764,58.07630522088353,-58.04539202200825,-10.811889250814332,0.685371691272305,48.97394136807818,-158.0,6,22
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",30,10,60,2.5,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-14219.0,-710950.0,-29.257201646090536,106.66475905526634,-4.354237348801473,-6.651102940604643,-7372.814814814815,-14229.0,485,-0.5181541088491682,-200.0,-230.3,1392,2.8641975308641974,0.4267241379310345,54.823232323232325,-58.70012547051443,-10.214798850574713,0.6960713064295485,41.729885057471265,-180.0,9,10
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-14789.0,-739450.0,-30.430041152263374,110.54482807076128,-4.369828386153778,-6.557037810900428,-7668.37037037037,-14780.0,485,-0.5188342605122037,-200.0,-226.6,1425,2.932098765432099,0.4378947368421053,54.57051282051282,-61.05125,-10.378245614035087,0.6972011220081489,42.77684210526316,-180.0,14,15
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 30, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",30,10,30,2.5,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-13733.0,-686650.0,-28.257201646090536,100.29059683743402,-4.472694190264629,-6.413086942196309,-7120.814814814815,-13760.0,485,-0.5175010766580534,-198.75,-224.3,1455,2.993827160493827,0.44879725085910654,51.24655436447167,-59.29271356783919,-9.438487972508591,0.7090281161938259,31.721649484536083,-180.0,10,11
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,3,200,162800,-16302.0,-815100.0,-33.54320987654321,118.85432990557945,-4.4801224277827245,-6.619605238012389,-8452.888888888889,-16293.0,485,-0.5188049400901545,-263.75,-285.0,1377,2.8333333333333335,0.5374001452432825,48.67162162162162,-82.2625786163522,-11.838779956427015,0.688411475754506,52.85984023238925,-180.0,14,9
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",30,10,120,2.5,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-13333.0,-666650.0,-27.43415637860082,93.75435542327207,-4.645157329210353,-6.147029475768521,-6913.407407407407,-13430.0,485,-0.5147734480571412,-198.0,-233.6,1097,2.257201646090535,0.3992707383773929,56.23287671232877,-57.87042682926829,-12.154056517775752,0.648789610936965,45.6253418413856,-154.0,7,13
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 30, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 1.5, ""z_exit"": 0.25}",30,10,30,1.5,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-13873.0,-693650.0,-28.545267489711936,97.06363630639997,-4.668505019564061,-6.504124351253011,-7193.407407407408,-13851.0,485,-0.5193420985782549,-198.75,-219.3,1458,3.0,0.4794238683127572,46.814020028612305,-61.63492063492063,-9.515089163237311,0.7022705811657654,21.29492455418381,-126.0,8,9
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 30, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 1.5, ""z_exit"": 0.25}",30,10,30,1.5,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-13728.0,-686400.0,-28.246913580246915,95.04649291371382,-4.717752734315781,-6.858629211725815,-7118.222222222223,-13706.0,485,-0.519350811485643,-193.75,-219.3,1458,3.0,0.4869684499314129,45.31549295774648,-61.613422818791946,-9.415637860082304,0.7009280641366389,19.993827160493826,-126.0,8,9
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,120,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-13807.0,-690350.0,-28.409465020576132,95.26818917661635,-4.733860062280816,-6.3159968052740885,-7159.185185185185,-14132.0,485,-0.5065939134719208,-195.75,-238.04999999999998,1249,2.5699588477366255,0.41953562850280224,53.58015267175573,-58.00969529085872,-11.054443554843875,0.6703435761526156,45.00960768614892,-158.0,7,13
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-15634.0,-781700.0,-32.16872427983539,105.6612771739926,-4.83301622212071,-7.37112265015818,-8106.518518518517,-15625.0,485,-0.5188171851851852,-199.75,-226.6,1430,2.94238683127572,0.44825174825174824,51.02964118564743,-61.3502538071066,-10.932867132867132,0.6766093000165481,39.5013986013986,-180.0,14,15
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 1.5, ""z_exit"": 0.25}",30,10,60,1.5,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-15626.0,-781300.0,-32.1522633744856,103.93819270163915,-4.91062375238305,-7.311655537041722,-8102.370370370371,-15615.0,485,-0.5188837893288742,-198.75,-231.0,1449,2.9814814814814814,0.46514837819185645,47.176557863501486,-61.270025839793284,-10.783988957902002,0.6704974379520486,34.857142857142854,-180.0,14,11
MR,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 1.5, ""z_exit"": 0.25}",30,10,60,1.5,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-16751.0,-837550.0,-34.46707818930041,107.57835766375597,-5.086040684480373,-7.4736778046047565,-8685.703703703703,-16740.0,485,-0.5188592415593609,-199.0,-231.0,1446,2.9753086419753085,0.4515905947441217,48.64624808575804,-61.25883838383838,-11.584370677731673,0.6547395758187852,37.822268326417706,-180.0,14,13
