strategy,params_json,opening_window,buffer_points,rolling_window,z_entry,z_exit,use_vwap,min_std_threshold,er_window,er_threshold,rv_window,extreme_vol_quantile,extreme_action,stop_loss_points,take_profit_points,max_trades,max_daily_loss,forced_exit_time,cumulative_pnl_points,cumulative_pnl_hkd,avg_daily_pnl,std_daily_pnl,sharpe_ratio,sortino_ratio,annualized_pnl,max_drawdown_points,max_drawdown_duration_days,calmar_ratio,var_95,var_99,num_trades,trades_per_day,win_rate,avg_winner,avg_loser,avg_pnl_per_trade,profit_factor,avg_holding_bars,max_single_trade_loss,max_consecutive_wins,max_consecutive_losses
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,120,3,200,162800,-1329.0,-66450.0,-2.734567901234568,160.8996277971979,-0.2697950284511163,-0.5301410026866586,-689.1111111111112,-2928.0,447,-0.2353521554341227,-260.75,-276.0,986,2.02880658436214,0.4827586206896552,105.91386554621849,-101.6581532416503,-1.3478701825557808,0.9743158627087198,115.44117647058823,-211.0,10,8
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,2,200,162800,-1169.0,-58450.0,-2.405349794238683,131.13236522092512,-0.29118474425231033,-1.0191270743133551,-606.1481481481482,-3562.0,208,-0.17017073221452783,-135.0,-156.15,863,1.7757201646090535,0.29200463499420626,141.0793650793651,-60.09983633387889,-1.354577056778679,0.968165354973993,78.9026651216686,-147.0,4,14
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,180,3,200,162800,-1262.0,-63100.0,-2.596707818930041,134.73631334376455,-0.30594171441475515,-0.5829450832945543,-654.3703703703703,-3204.0,292,-0.20423544643269986,-193.75,-279.15,611,1.257201646090535,0.4500818330605565,110.64363636363636,-94.3125,-2.065466448445172,0.9601754552052763,129.49918166939443,-186.0,7,10
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,3,200,162800,-1314.0,-65700.0,-2.7037037037037037,137.28942513644495,-0.3126239742803906,-0.6917425107064538,-681.3333333333334,-3101.0,410,-0.2197140707298721,-195.5,-209.15,1045,2.1502057613168724,0.31100478468899523,127.37846153846154,-59.4874651810585,-1.2574162679425838,0.9692358119498033,75.54736842105264,-147.0,5,13
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,3,200,162800,-1326.0,-66300.0,-2.728395061728395,133.03282401055378,-0.3255732500017012,-0.6715592693192429,-687.5555555555555,-2581.0,410,-0.266391148994791,-203.75,-281.0,1174,2.4156378600823047,0.504258943781942,79.98648648648648,-83.63917525773196,-1.1294718909710393,0.9727597682731419,66.75724020442931,-145.0,8,8
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,120,2,200,162800,-1265.0,-63250.0,-2.602880658436214,124.16653562455653,-0.33277444103419024,-0.569765529935199,-655.9259259259259,-2215.0,453,-0.2961290861968063,-176.0,-273.45,613,1.2613168724279835,0.4763458401305057,101.43493150684931,-96.21183800623054,-2.063621533442088,0.9590402797565082,109.6884176182708,-184.0,7,9
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,180,3,200,162800,-1577.0,-78850.0,-3.2448559670781894,141.7835133723453,-0.3633038168507139,-0.6642083532515842,-817.7037037037037,-3209.0,292,-0.25481573814387776,-247.75,-283.6,660,1.3580246913580247,0.4409090909090909,113.09278350515464,-93.71467391304348,-2.389393939393939,0.9542726244671905,134.2409090909091,-186.0,7,12
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,2,200,162800,-1287.0,-64350.0,-2.6481481481481484,115.02070484462932,-0.36548244653797457,-0.5888164215453042,-667.3333333333334,-3412.0,423,-0.19558421258304026,-183.0,-209.45,884,1.8189300411522633,0.501131221719457,80.87358916478556,-84.15873015873017,-1.4558823529411764,0.9653230586840545,68.8710407239819,-145.0,12,7
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,120,2,200,162800,-1502.0,-75100.0,-3.090534979423868,130.23393714564367,-0.37671226807298547,-0.6232603687413453,-778.8148148148148,-2549.0,447,-0.30553739302268135,-236.5,-268.45,676,1.3909465020576133,0.46893491124260356,102.23659305993691,-94.72346368715084,-2.2218934911242605,0.9557075875084781,116.12869822485207,-184.0,7,9
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,2,200,162800,-1274.0,-63700.0,-2.6213991769547325,102.4683439922423,-0.4061100261233871,-1.0843861418096907,-660.5925925925926,-1975.0,457,-0.3344772620721988,-128.0,-147.15,698,1.4362139917695473,0.3467048710601719,104.19834710743801,-58.21978021978022,-1.825214899713467,0.9519063797659494,58.862464183381086,-147.0,6,16
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,3,200,162800,-1701.0,-85050.0,-3.5,133.32882767301223,-0.41671991348051696,-0.8579391855466686,-882.0,-3408.0,447,-0.25880281690140844,-209.0,-276.15,1196,2.460905349794239,0.5008361204013378,80.1085141903172,-83.22613065326634,-1.4222408026755853,0.9657650042265427,67.54180602006689,-145.0,11,8
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,3,200,162800,-1490.0,-74500.0,-3.065843621399177,114.32267494331133,-0.4257139601496245,-0.9630213933500945,-772.5925925925926,-3288.0,287,-0.23497341623862306,-166.5,-191.1,795,1.6358024691358024,0.32578616352201256,114.63320463320463,-58.2803738317757,-1.8742138364779874,0.9522129570237332,71.93584905660377,-147.0,6,13
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,120,3,200,162800,-1837.0,-91850.0,-3.779835390946502,139.3233829471893,-0.4306744882154815,-0.8497400623583934,-952.5185185185185,-3698.0,334,-0.25757666806882595,-206.75,-278.3,1013,2.0843621399176953,0.42843040473840077,103.96774193548387,-81.10362694300518,-1.8134254689042448,0.9608807683298196,85.5883514313919,-184.0,8,11
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,2,200,162800,-1757.0,-87850.0,-3.6152263374485596,130.94069679423194,-0.438289548915297,-0.7290439237898032,-911.0370370370371,-3817.0,423,-0.23867881504769115,-255.75,-271.45,840,1.728395061728395,0.5571428571428572,80.44658119658119,-105.93010752688173,-2.091666666666667,0.9554128812871137,93.92023809523809,-179.0,12,6
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,3,200,162800,-1738.0,-86900.0,-3.5761316872427984,122.76275572019237,-0.4624312175735559,-0.8350465294448833,-901.1851851851852,-2527.0,453,-0.3566225505283677,-189.5,-272.15,805,1.6563786008230452,0.5416149068322982,76.14449541284404,-94.9375,-2.1590062111801243,0.9502533131064488,83.83229813664596,-204.0,9,7
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,3,200,162800,-2202.0,-110100.0,-4.530864197530864,145.154272975214,-0.49550893591344064,-0.8931172529057195,-1141.7777777777776,-3767.0,478,-0.3031000206471403,-255.75,-271.45,1082,2.2263374485596708,0.55637707948244,79.5531561461794,-104.36041666666667,-2.0351201478743066,0.9560417623220809,89.13123844731977,-204.0,9,6
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,2,200,162800,-1745.0,-87250.0,-3.590534979423868,115.00104451754162,-0.495630070270446,-0.7982639952572611,-904.8148148148148,-3563.0,423,-0.25394746416357417,-185.0,-204.3,871,1.7921810699588476,0.5005740528128588,80.56651376146789,-84.7632183908046,-2.0034443168771525,0.9526741158602734,68.81630309988519,-145.0,10,7
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,180,2,200,162800,-1824.0,-91200.0,-3.753086419753086,117.52925821618261,-0.5069239846984696,-1.071478310621946,-945.7777777777777,-3169.0,287,-0.2984467585288033,-180.75,-200.3,605,1.2448559670781894,0.3884297520661157,116.7404255319149,-79.07567567567567,-3.0148760330578512,0.9376580764235423,103.78677685950413,-184.0,7,10
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,120,3,200,162800,-1969.0,-98450.0,-4.051440329218107,121.24800956165615,-0.5304385746940266,-1.0947095432399194,-1020.962962962963,-2896.0,292,-0.35254245958665853,-180.0,-261.45,787,1.6193415637860082,0.42820838627700125,97.6053412462908,-77.47111111111111,-2.5019059720457433,0.9435201652228787,80.9428208386277,-184.0,7,10
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,2,200,162800,-2205.0,-110250.0,-4.537037037037037,133.7993021828022,-0.5382930176731037,-0.8953025787753585,-1143.3333333333335,-4099.0,447,-0.2789298202813695,-256.5,-275.15,858,1.7654320987654322,0.5512820512820513,80.74207188160676,-104.92467532467532,-2.56993006993007,0.9454153876621447,94.05128205128206,-179.0,12,7
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,2,200,162800,-1625.0,-81250.0,-3.343621399176955,95.53534041655949,-0.5555885808541697,-1.4453410002456126,-842.5925925925926,-2913.0,453,-0.28925252062910833,-128.0,-144.15,785,1.6152263374485596,0.4050955414012739,79.45597484276729,-57.708154506437765,-2.070063694267516,0.93957310724379,48.19235668789809,-103.0,7,10
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,120,3,200,162800,-2168.0,-108400.0,-4.460905349794238,126.62293042610453,-0.5592563434459876,-1.0350400908448403,-1124.148148148148,-3265.0,410,-0.34430264874369004,-178.5,-273.45,719,1.4794238683127572,0.47983310152990266,97.98550724637681,-96.18449197860963,-3.0152990264255912,0.9397325772106858,103.7635605006954,-213.0,7,9
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,180,3,200,162800,-2713.0,-135650.0,-5.582304526748971,158.12456402494922,-0.5604210684714696,-1.0664227675163316,-1406.7407407407406,-4204.0,410,-0.33461958628466715,-266.75,-282.75,988,2.0329218106995883,0.3815789473684211,126.026525198939,-82.2013093289689,-2.7459514170040484,0.9459830761572922,109.60222672064778,-184.0,7,12
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,2,200,162800,-1931.0,-96550.0,-3.9732510288065845,109.6672817438233,-0.5751342032827851,-0.964239326101789,-1001.2592592592594,-3030.0,289,-0.33044860041559715,-179.0,-199.3,753,1.5493827160493827,0.4900398406374502,77.6829268292683,-79.88511749347259,-2.5644090305444887,0.9368871747940908,70.83798140770253,-184.0,8,9
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,180,3,200,162800,-2800.0,-140000.0,-5.761316872427984,156.20408480183147,-0.5855037025961115,-1.111573575210041,-1451.851851851852,-4329.0,410,-0.33537811315589094,-264.75,-287.3,967,1.9897119341563787,0.3877973112719752,123.712,-83.0945945945946,-2.8955532574974145,0.9430801756383151,109.18097207859358,-184.0,7,12
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-1996.0,-99800.0,-4.106995884773663,110.47308237909415,-0.5901576843518809,-1.2306199420043706,-1034.962962962963,-2706.0,410,-0.38246968328269143,-153.75,-186.45,880,1.8106995884773662,0.3522727272727273,99.93548387096774,-57.95430579964851,-2.268181818181818,0.9394711305191654,57.19318181818182,-147.0,6,12
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,180,2,200,162800,-2305.0,-115250.0,-4.742798353909465,126.76542871422603,-0.5939284120401231,-1.261873473941501,-1195.1851851851852,-3872.0,292,-0.30867385981022344,-183.75,-199.3,670,1.3786008230452675,0.3746268656716418,121.91235059760956,-78.53221957040573,-3.4402985074626864,0.9299498556450387,109.70597014925373,-184.0,6,13
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,120,3,200,162800,-2551.0,-127550.0,-5.248971193415638,137.37893170070896,-0.6065328465491929,-1.1296203318861682,-1322.7407407407409,-3653.0,447,-0.36209710942807033,-236.5,-268.45,789,1.623456790123457,0.4740177439797212,99.24866310160428,-95.82125603864735,-3.233206590621039,0.935694479455508,110.40177439797212,-213.0,8,9
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,3,200,162800,-2244.0,-112200.0,-4.617283950617284,119.45321143137026,-0.6136051891541702,-1.4187660433489644,-1163.5555555555557,-4045.0,292,-0.28765279494574925,-175.75,-191.75,887,1.8251028806584362,0.30665163472378804,121.20220588235294,-57.25365853658536,-2.5298759864712514,0.936269915651359,74.80157835400226,-147.0,6,14
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,2,200,162800,-2163.0,-108150.0,-4.450617283950617,114.09479071219421,-0.6192338724961908,-2.012251427543207,-1121.5555555555554,-4115.0,457,-0.2725529904144728,-133.0,-152.15,882,1.8148148148148149,0.3344671201814059,110.49830508474577,-59.31740614334471,-2.4523809523809526,0.9377733026467203,60.569160997732425,-147.0,5,14
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,2,200,162800,-2083.0,-104150.0,-4.2860082304526745,108.29333250797302,-0.6282775660700393,-1.047568605381602,-1080.074074074074,-3202.0,292,-0.3373123279431836,-181.75,-198.15,730,1.5020576131687242,0.4849315068493151,78.50282485875707,-79.66133333333333,-2.8534246575342466,0.9302714826097145,70.94794520547946,-184.0,6,9
